"a","e","i","om","w","q","ad","per_y","ma","diameter","albedo","BV","UB","n","moid","spec_B"
0.313901851787911,0.276538265094584,0.234641805049836,0.652740474257115,0.0859711566744373,0.386239681852257,0.23269774155577,0.318514514139648,0.00778572014976026,0.823672942263509,0.133501259445844,0.319415448851775,0.285981308411215,0.712864364049002,0.377280255754967,"X"
0.366974240185463,0.396863317632227,0.326385375651195,0.987054731175935,0.276262492692984,0.394719571221767,0.339757819919306,0.367610458369804,0.403425023794861,0.828097546706305,0.337531486146096,0.315240083507307,0.317757009345794,0.635475950417056,0.404652686389361,"X"
0.579552870341384,0.0522677498654623,0.25070018124264,0.798073749962704,0.304769663911525,0.72233969664304,0.452299507500993,0.577713758103939,0.274564486663167,0.823565672971708,0.692695214105793,0.258872651356994,0.237383177570093,0.410241352454583,0.722498501741009,"X"
0.621258417111362,0.291191604973368,0.413763600678184,0.481887942291953,0.457511889490402,0.662668171517005,0.607876517076912,0.621340518941033,0.11512699881389,0.822175901242939,0.496221662468514,0.423799582463466,0.532710280373832,0.377370053687581,0.654818386263134,"K"
0.440968617033261,0.378625965539605,0.305382777928221,0.646259466398593,0.624589025824413,0.466237358539674,0.424727946216584,0.43835132343276,0.661649482896132,0.823540275763084,0.0856423173803526,0.275574112734864,0.441121495327103,0.543887189236844,0.471587946133987,"C"
0.343670261496899,0.179909461309251,0.404801249599633,0.59051506576978,0.640571398952908,0.445211160024404,0.234355348766955,0.345880657128127,0.808501789850336,0.823147054831534,0.128463476070529,0.311064718162839,0.54392523364486,0.668107418516997,0.452237978069168,"C"
0.533678797716219,0.300651254933873,0.363547823317779,0.255167363764985,0.809146993041549,0.578858433900419,0.506402807115536,0.530615579075074,0.0490130626516556,0.821797100303156,0.83375314861461,0.549060542797495,0.682242990654206,0.449947012361104,0.582551099138426,"S"
0.602526067921367,0.207767588834547,0.405353217007033,0.249702991311839,0.037143224494478,0.680359269919514,0.547810801862942,0.601650930661115,0.451778194155479,0.815868462082127,0.110327455919395,0.327528139446626,0.439419958647426,0.391779789600933,0.682276292145606,"X"
0.584246446708811,0.259456758732787,0.342669111571915,0.0894210791396695,0.956569860975174,0.641865452692713,0.549250476095201,0.582585380404003,0.281578300914504,0.822127187551355,0.964735516372796,0.762004175365344,0.785046728971963,0.406396228468895,0.63815071288799,"R"
0.290788301250293,0.434141648346525,0.140366261724763,0.686699370772196,0.401397531080238,0.316360567753415,0.257357986598639,0.297573220987635,0.396848335770232,0.836023150562682,0.488664987405542,0.676409185803758,0.783177570093458,0.750234608614794,0.315990025608384,"S"
0.508819161141978,0.954076624368087,0.236949289287833,0.284555353853407,0.892062123419366,0.304852546546075,0.747095935512797,0.50548811102992,0.979410672810235,0.757063569376821,0.984886649874055,0.609227798867365,0.60749000753274,0.473203574485591,0.30871363984703,"S"
0.534475756710693,0.323924325150962,0.762956719229184,0.389501753391304,0.0217739875563914,0.570423540749597,0.517232458939506,0.5314257541143,0.856608215960638,0.824893519570943,0.503778337531486,0.77035490605428,0.899065420560748,0.449222618883864,0.57101601089785,"S"
0.429105224809701,0.308355628694335,0.177870695250546,0.976806764043034,0.2977777667989,0.480825609549782,0.383042633186547,0.42683349221759,0.34208290464784,0.639550595486513,0.856423173803527,0.601620985475683,0.662034310237119,0.557460030568421,0.485190721328061,"S"
0.566426259171762,0.444156665171468,0.147439482072025,0.47815451909426,0.700303439267492,0.550606856736648,0.608526547045374,0.564140997867063,0.960855886431622,0.825575985983737,0.123425692695214,0.296611371327319,0.387722419679217,0.421202220554387,0.55261848131161,"C"
0.505860192351958,0.454971196184438,0.281279319708054,0.0166839348630616,0.938754583573054,0.494307990581965,0.536563919051252,0.502515981274085,0.481459613064982,0.822705425919329,0.657682619647355,0.298538622129436,0.342056074766355,0.476059568933265,0.487934069766363,"X"
0.617208128984346,0.505171639041865,0.487729072342814,0.367194208887555,0.805638918421404,0.568551674392996,0.700377663297445,0.61707029336652,0.334161586808064,0.822711407570727,0.105793450881612,0.233820459290188,0.278504672897196,0.380438481016296,0.581358515915247,"C"
0.514304079444616,0.212173768363119,0.246991517038996,0.179692318031348,0.821346604681272,0.59540922829195,0.446158898590659,0.51100798773589,0.100801398203168,0.822783959232784,0.146095717884131,0.356993736951983,0.476635514018692,0.467959964998679,0.592462157665526,"X"
0.53536270546483,0.453409822366937,0.531795349676479,0.514277769469343,0.598473185335976,0.520214583156555,0.57325207193842,0.532327748065752,0.169907687651429,0.822302161187968,0.123425692695214,0.279749478079332,0.394392523364486,0.448417933664191,0.523296400971064,"C"
0.672852531833417,0.164652646853334,0.439466146952196,0.963045784677562,0.928181243437906,0.765774838229427,0.60978196079791,0.676356195611108,0.0591609818307602,0.826453698352085,0.226700251889169,0.333303576795835,0.439705552999998,0.340416453902921,0.757099696212828,"C"
0.505108200762916,0.183106701210358,0.307340508390341,0.787141443258085,0.950358016579414,0.597889731323216,0.423354377732713,0.501761282278756,0.982808559117319,0.822639699459769,0.586901763224181,0.505219206680585,0.730841121495327,0.476788458949287,0.587166762534619,"S"
0.679614928612334,0.734757497689317,0.988484251841662,0.908968899582309,0.320078114870265,0.518946064031878,0.890435167784547,0.683651553902544,0.0373954773916559,0.823428314040627,0.146095717884131,0.281390665101818,0.362658032138372,0.335849490632391,0.560217637890705,"C"
0.527700952712008,0.22879950647926,0.37368857708408,0.60824390792387,0.0746028763766959,0.601524858345533,0.468902311668909,0.52454774712711,0.351405801381674,0.82537006480991,0.756675062972292,0.55741127348643,0.613084112149533,0.455421669464996,0.593072695151795,"S"
0.666304875433032,0.298977408788002,0.662394793108308,0.934472051315809,0.948811392085946,0.700438474537239,0.665817752875893,0.669311051119243,0.61695824026451,0.823445223388922,0.0906801007556675,0.215031315240084,0.413084112149533,0.344896910903299,0.692061172925544,"X"
0.328583554974129,0.502024771165504,0.225420494945925,0.838782618713466,0.879482214449494,0.327196539908054,0.328433628430484,0.331956170918173,0.787791127584284,0.824250171040863,0.806045340050378,0.649269311064718,0.665420560747664,0.690338442748876,0.319483928129806,"S"
0.490734555908914,0.218905056193574,0.27727833401633,0.583134904537342,0.545808790547826,0.570658367121169,0.421215277823042,0.487385676780465,0.371219182009684,0.822408139729092,0.148614609571788,0.313152400835073,0.345794392523364,0.490964246880102,0.569990307920918,"C"
0.524835771873254,0.37850050310773,0.291211197300474,0.645424653018635,0.435111096796844,0.540419046794689,0.528443751222645,0.521645164558148,0.13105952668738,0.826389263708935,0.851385390428212,0.613778705636743,0.56822429906542,0.45807165255771,0.538979073868361,"S"
0.672941725341822,0.522274890801457,0.0691400433645652,0.477387759833163,0.50243858164647,0.607793475851245,0.780131769408863,0.67645229210966,0.625440492185719,0.822702895528757,0.113350125944584,0.192066805845512,0.31214953271028,0.340355820134078,0.600940488224848,"C"
0.705026058890099,0.260483614031726,0.521653313937715,0.347396899204206,0.401238053590089,0.753187833069701,0.693777567072443,0.711238533364602,0.19978319307148,0.821631414036889,0.158690176322418,0.215031315240084,0.336448598130841,0.319218078621436,0.745210496230216,"C"
0.671390658627763,0.489876596070291,0.110234688823633,0.257673382405985,0.901807185207764,0.620802558666064,0.762724469654291,0.674781665760424,0.484835488339411,0.822910562795525,0.0982367758186398,0.21294363256785,0.433644859813084,0.341411760364342,0.621047522772641,"C"
0.475148023951784,0.422566268569751,0.232083970923946,0.132420263965801,0.0970658673830579,0.480063691980579,0.484666496273864,0.471904465521774,0.130075659676921,0.81935410314453,0.481108312342569,0.555323590814196,0.558878504672897,0.506877306268088,0.483293984870718,"S"
0.574317264285045,0.492051157849165,0.840083717789848,0.462864131912402,0.613656313677239,0.537882033264447,0.639507950207529,0.572291042628188,0.624059188294286,0.823086564847913,0.171788413098237,0.298538622129436,0.536448598130841,0.414576194696742,0.546386928701758,"C"
0.511501599539265,0.685205370348933,0.75236111766016,0.355954236007276,0.437964487784666,0.410363752182092,0.639327382463423,0.508185933094689,0.24522274024057,0.823923061616231,0.476070528967254,0.62839248434238,0.614953271028037,0.470631013182136,0.404090991901994,"L"
0.616188766416712,0.190329352385016,0.267836665144662,0.983853953236158,0.914806171254929,0.700613395249085,0.555908266477552,0.615996702204363,0.407421458072443,0.823663432321763,0.103274559193955,0.290187891440501,0.299065420560748,0.381214782554241,0.691609375185705,"C"
0.457950328799146,0.191180732575472,0.337176979276943,0.783443757442231,0.742019698344449,0.550022766930579,0.371665198780287,0.454953658570222,0.653238673277752,0.823419546813383,0.564231738035264,0.574112734864301,0.560747663551402,0.5251229114357,0.55235391506756,"S"
0.341649176806813,0.888427704867799,0.964369010607688,0.591224918881834,0.408466910257055,0.212104494738677,0.480999089702826,0.344008714343131,0.516109072923413,0.72002048486556,0.727959697732997,0.58349467553858,0.569415021847981,0.67103357638589,0.223121982621987,"S"
0.568732406366423,0.403415735098055,0.594946350621947,0.582368110659344,0.482348551802586,0.569116977048851,0.593639074076081,0.566519989132754,0.34963920945853,0.815836664427791,0.433249370277078,0.442023912227517,0.501203111110527,0.41925412014004,0.566359645002572,"C"
0.526366069159905,0.9595634697112,0.618123968864564,0.589981994796228,0.252443729331655,0.314691908396231,0.774914514152151,0.523194975763721,0.0169788135501579,0.823584310246095,0.052896725440806,0.334029227557411,0.381308411214953,0.456654182091392,0.334586997440138,"X"
0.519492901640182,0.663464339978561,0.258357513942173,0.185707140694863,0.753129878664454,0.425016051111765,0.641041717305927,0.516242486211321,0.191005173623438,0.822181525514801,0.738035264483627,0.51356993736952,0.54392523364486,0.463058868953687,0.422171041995373,"S"
0.528216321722863,0.244178622592745,0.139125570234555,0.720142011416813,0.0314510808259022,0.595987267720368,0.475994915262064,0.525070237965555,0.123891945253826,0.822867013463112,0.0806045340050378,0.304801670146138,0.441121495327103,0.454946805369544,0.584814158087529,"C"
0.511286721456415,0.463698817480958,0.105647998137094,0.694086037941001,0.059235761534038,0.49559517286456,0.547058058402406,0.507969701819417,0.797336256983083,0.833290348349727,0.314861460957179,0.432847356392739,0.477770853948281,0.470836513774823,0.484987208832638,"X"
0.46762757758651,0.721341645713295,0.534698458021842,0.633006181088953,0.388681360404647,0.362899286419715,0.594394147216091,0.464475052517365,0.227042940660038,0.825672975884626,0.347607052896725,0.507306889352818,0.452336448598131,0.514764978961401,0.367141263232993,"K"
0.509685375944781,0.651614632509396,0.396852883517254,0.777194984265964,0.446048563933678,0.421884402344287,0.622942687806668,0.506358934796707,0.43802500564394,0.825254787436433,0.133501259445844,0.305077931305015,0.360245733726036,0.47237113011203,0.425447593171684,"C"
0.636043906516411,0.222349375271222,0.544799998191313,0.961661404226154,0.5349182911316,0.705729706780871,0.593867327151506,0.636989320708432,0.0485597775073696,0.825769912841018,0.780856423173803,0.521325006193941,0.552058179604609,0.366382991728172,0.702733368185526,"X"
0.437189262540531,0.326424304548258,0.491596376616084,0.359254015254435,0.047478172098782,0.481671252947373,0.399830517817148,0.434674841384915,0.472144570012685,0.823037978693055,0.410579345088161,0.475991649269311,0.527102803738318,0.5481687119104,0.483534129615317,"K"
0.538045541000248,0.285303396580809,0.380443459198163,0.678734308939855,0.706078251791469,0.588897814908075,0.505150122572072,0.535058250773049,0.488195316060804,0.830865176184478,0.433249370277078,0.413615452206867,0.445303670792451,0.445993530131704,0.597277263307234,"S"
0.450781253196506,0.585093918061669,0.585733266617448,0.256872288361729,0.335120056958853,0.399673710598155,0.517903795720161,0.447928245211822,0.818960292220958,0.823648382220219,0.0906801007556675,0.198329853862213,0.398130841121495,0.53295141608256,0.40809204756201,"C"
0.448170182813047,0.707790049220685,0.495917101207011,0.708872079891916,0.857296361366252,0.352955169955269,0.562505694308151,0.445375480144682,0.0673634812306464,0.823264807073773,0.0428211586901763,0.246346555323591,0.500934579439252,0.535836184682178,0.357121529033337,"C"
0.445330669502661,0.208743273389848,0.468467447175576,0.672381404868626,0.985853673148937,0.531675300552354,0.363797723652079,0.442603005915022,0.441794770385491,0.82294613403425,0.133501259445844,0.290187891440501,0.379439252336449,0.538993949446006,0.522425367490653,"X"
0.504448326292147,0.700699302595539,0.455396299879678,0.269216981395036,0.479938507598993,0.398947952174057,0.636180823903164,0.50109924496416,0.933398515220553,0.823637323361247,0.105793450881612,0.350730688935282,0.51214953271028,0.477429090857522,0.388949662242522,"C"
0.521082539851022,0.117965943803643,0.571736997873276,0.295290805073841,0.261392550921566,0.638437632855461,0.414655301716352,0.517848565592643,0.546510082373353,0.817484046545868,0.10831234256927,0.334203940676185,0.500544410954704,0.461568794725469,0.647805345670858,"C"
0.447787831355053,0.994018322714148,0.778152509453977,0.288004102600212,0.702716633675658,0.248658246451645,0.674002066416967,0.445001935141783,0.943751924473129,0.823807716459492,0.322418136020151,0.208768267223382,0.186915887850467,0.536260134805122,0.283939656754197,"X"
0.818275928418965,0.21476128670628,0.39703117437083,0.307058940805997,0.884554031091677,0.880495640110924,0.80460233314445,0.837450259190524,0.586665676943146,0.822812628195207,0.0654911838790932,0.35490605427975,0.493457943925234,0.254065636146681,0.883411761622069,"C"
0.532339690426096,0.63260056746244,0.534381711288018,0.161216556810969,0.551749411608802,0.447219662309034,0.645253177542164,0.529254910655912,0.268987213859366,0.823447511107844,0.422921914357683,0.651356993736952,0.633644859813084,0.451167079729625,0.43904222786594,"S"
0.534159073025037,0.39338883405729,0.276031954061491,0.554128962174048,0.967706424144492,0.542801709476152,0.5462893484877,0.531103784524997,0.255884310851797,0.823204716942029,0.178841309823678,0.365344467640919,0.442990654205607,0.449510314196296,0.538714507624311,"X"
0.642548106435998,0.100036868970933,0.467027987119229,0.192638975448099,0.5543765182091,0.764596978201816,0.544703958965272,0.643903241137779,0.985415353859388,0.822320065693024,0.16624685138539,0.183716075156576,0.351401869158878,0.361653678409079,0.753607421791369,"C"
0.571423600346605,0.165082105451958,0.168100098512594,0.16923695430962,0.347150781467475,0.668364097531596,0.492636450923755,0.569299177592252,0.623006579165887,0.825204632340648,0.103274559193955,0.304652856125843,0.446807975151597,0.416992947857422,0.664456738046368,"C"
0.670597342884166,0.495719255385351,0.0756724105551025,0.32550533890348,0.603985034999615,0.617554511359174,0.764485957481148,0.673927595546484,0.916160822297755,0.822550818448159,0.136020151133501,0.131524008350731,0.4,0.341953089635243,0.608914107795522,"C"
0.361235846079952,0.423768053023389,0.503412501011608,0.246465509821477,0.482745193941637,0.380721079893494,0.34227167509916,0.362234927538473,0.964949339795485,0.823078530061002,0.58639798488665,0.605427974947808,0.598130841121495,0.643326376459028,0.370951017147312,"S"
0.268554119042078,0.647813062261045,0.449793489273095,0.845239516102846,0.496965038793521,0.016341455985015,0.396627045927982,0.0546216424444085,0.618786522646938,0.515339448019345,0.6272040302267,0.711899791231733,0.768224299065421,0.742234313209685,0.0208093968719967,"S"
0.190299975656882,0.213793535701383,0.935352127963501,0.486930493028399,0.345052123633646,0.289733223072836,0.0660342069779619,0.209741589879163,0.238774479195775,0.874423171330388,0.480567314614367,0.286012526096033,0.237383177570093,0.945520258062441,0.300233681187744,"X"
0.53699052769092,0.237236052218021,0.338874634654001,0.704166028287798,0.563404711489877,0.606893990852547,0.483457480250851,0.533984105624647,0.477667397443387,0.822624605922192,0.511335012594458,0.252609603340292,0.242990654205607,0.446945198844252,0.609601980030051,"X"
0.352261565936389,0.202939712005085,0.251846447549194,0.374539970144558,0.237600520694527,0.445801724854158,0.252528545044894,0.35386051859668,0.496980889229065,0.82296417758971,0.10831234256927,0.233820459290188,0.394392523364486,0.655843136854554,0.442668820534378,"C"
0.299451234165315,0.114765592423588,0.175736402647862,0.487211687145402,0.971711700875581,0.423351111658096,0.161089427803392,0.305390292176784,0.737971744175094,0.813525030289139,0.526448362720403,0.67223382045929,0.671028037383178,0.73594451096266,0.421926827000866,"S"
0.523251628812973,0.505643174942576,0.426769147982724,0.543345892842269,0.429789387345588,0.489469544986279,0.579850916195448,0.520041938487773,0.577823877796428,0.823751893226481,0.125944584382872,0.200417536534447,0.323364485981308,0.459544120114859,0.485227353577237,"C"
0.529954409137532,0.363575016592023,0.440991904125271,0.116719905212581,0.775504204358359,0.550795387904196,0.528474292135934,0.526833229482876,0.762288008468397,0.822574205447142,0.795969773299748,0.931106471816284,0.925233644859813,0.453349338718663,0.552984803803372,"A"
0.286277108958137,0.317328182111975,0.230453867080988,0.0324166489086336,0.61184888767455,0.348316017603598,0.213063702824235,0.293517636722805,0.0924575988978756,0.7486482335465,0.342569269521411,0.494196691257145,0.539912436786673,0.757815798014796,0.342285468117,"S"
0.529150058719674,0.529174601348853,0.602107104829968,0.636110973570584,0.0210976001383792,0.485202698153898,0.597360197700617,0.526017184173529,0.530281481206108,0.790068417633411,0.717884130982368,0.613560191158729,0.587535083322218,0.45408784357418,0.476793795766907,"S"
0.611988650317931,0.70686204004706,0.525750168856329,0.37253003728518,0.770068334863396,0.479316459435946,0.785061649762198,0.611577922454683,0.657367180801954,0.822836248193422,0.478589420654912,0.636743215031315,0.65607476635514,0.384430741819561,0.496465313574495,"L"
0.501659937638472,0.302699750567343,0.192440690915003,0.569637299977551,0.449380617913672,0.548901127786131,0.468568360090864,0.498303915672303,0.473594121899709,0.784433182933268,0.657430730478589,0.462979506034126,0.449420718907199,0.480146836084465,0.544176783001464,"K"
0.563491883521582,0.254435469525044,0.132327550769147,0.292246938220548,0.6926143808572,0.624683468584749,0.522317661226633,0.56111735475137,0.303053740087961,0.822053102828669,0.649874055415617,0.53027139874739,0.562616822429907,0.423695066176406,0.618674567076009,"S"
0.535489317652665,0.594748864959959,0.422125552937056,0.284266357257547,0.716585491248166,0.464637417509868,0.633388903948492,0.532456536894649,0.405103000393655,0.822727775210086,0.110831234256927,0.121085594989562,0.381204254497652,0.448303193620673,0.470061602418314,"C"
0.375192028360536,0.278178523157331,0.300385072407017,0.481109108538123,0.132412236748657,0.442046835516308,0.306775291476947,0.375336622097987,0.793896323746834,0.825733986333768,0.370277078085642,0.638830897703549,0.646728971962617,0.624435853459617,0.438236318384065,"S"
0.570936374320926,0.666012045336207,0.623918658354308,0.232703497816594,0.877042256061729,0.464335448706376,0.711319718612452,0.568795782222638,0.573007525480289,0.822706833865584,0.410579345088161,0.517745302713987,0.659813084112149,0.417401351598209,0.474518526068078,"S"
0.473995634904892,0.216693362217415,0.453781702858748,0.794958119522768,0.00266678979933361,0.555752436193251,0.400622626537865,0.470764323124425,0.418300257693544,0.82463561904648,0.0856423173803526,0.2839248434238,0.476635514018692,0.508076950055873,0.544677423740205,"X"
0.379839052379521,0.545970117699202,0.219559765049408,0.029567139072714,0.895848625150787,0.355368878137693,0.410306078591762,0.379720200236588,0.518723094184388,0.841694863530596,0.617128463476071,0.634655532359082,0.652336448598131,0.618295947006462,0.349275308284798,"S"
0.621772310688171,0.233379336585029,0.547438171820652,0.648458429140975,0.676241571214109,0.687657593243039,0.582086635072659,0.62188282778685,0.00450151243463782,0.822250538262529,0.435768261964735,0.563674321503132,0.607476635514019,0.376982565366475,0.700816280478642,"L"
0.502560895955453,0.634292215727001,0.360463826450278,0.377777727546149,0.748033726458563,0.422891728694041,0.60625984975756,0.499206727569262,0.147661052604848,0.822843012767289,0.17632241813602,0.237136108355707,0.411498301226405,0.47926681147783,0.431394228287944,"C"
0.511155389651632,0.459780541784921,0.409034420865655,0.185257336538836,0.969476557984837,0.496993436428499,0.54526452269596,0.507837553315824,0.963577285911671,0.822000154064702,0.0780856423173804,0.364983524915076,0.474077775076832,0.4709621633796,0.497946884541174,"C"
0.48134052587767,0.166323841389629,0.519831212950762,0.353454235296066,0.526580583717612,0.581552567201096,0.388914926654953,0.478041689623265,0.596728057652768,0.821703936215207,0.556675062972292,0.563674321503132,0.585409181557281,0.500485929349434,0.571577705385217,"S"
0.515340674784365,0.552136681640664,0.576222873354956,0.537196801396167,0.755047898153823,0.464837093312438,0.589061658628589,0.512052729399557,0.891423430664143,0.823513016271416,0.519395465994962,0.559498956158664,0.573831775700935,0.466976262085466,0.487934069766363,"S"
0.684736320133526,0.259490875653602,0.386024940249654,0.494552241151449,0.537598285250398,0.734858785530003,0.669097859664146,0.689189497794987,0.348803020089584,0.82214234123137,0.146095717884131,0.35490605427975,0.504672897196262,0.332430954290614,0.729576666331821,"C"
0.692425172401066,0.243627284905858,0.784068841165295,0.487018309072203,0.639613267935833,0.749094682449571,0.670598517331488,0.697524588900207,0.0777819810742142,0.821749937706826,0.0906801007556675,0.28588361620682,0.417722089259306,0.327362504714708,0.758959800420994,"C"
0.609359887640718,0.186503818827754,0.293943812002292,0.10575539617183,0.597792306032119,0.695733953694463,0.546212969047862,0.608816218329345,0.786396221767187,0.822311281027298,0.161209068010076,0.308977035490605,0.472897196261682,0.386457846066758,0.686293628805256,"C"
0.292680451259201,0.228491014488146,0.157390767439645,0.576553488514685,0.717856821392384,0.381580208688839,0.191255435594537,0.299277361382128,0.925915976521016,0.821271059822218,0.483627204030227,0.586638830897704,0.723364485981308,0.747083524111326,0.386275508052664,"S"
0.505146053504272,0.505532290816885,0.207984821671485,0.191111139488177,0.114723834235093,0.47431119106584,0.556538070421454,0.501799265124868,0.859108127529875,0.82291103542224,0.144836272040302,0.302713987473904,0.364485981308411,0.47675173922576,0.47800265998972,"C"
0.503198234174633,0.626340393086986,0.535835251520952,0.290127757992173,0.690339939877169,0.426441416358858,0.603831991356388,0.499845601339321,0.869054203336872,0.821748432417534,0.599496221662468,0.589003061107532,0.588946660320448,0.478645374015412,0.435810449438623,"X"
0.676009560077638,0.295940580796223,0.394620470012495,0.815009653214155,0.279651661998494,0.710632219525041,0.676085366221618,0.679759617659801,0.796954164383296,0.775322078306456,0.496221662468514,0.491575352427131,0.561459275838603,0.33827679027175,0.716234387131889,"X"
0.641758124170207,0.284053443716298,0.640600096351544,0.604170500202584,0.43607828416233,0.68449177357585,0.629252090411027,0.643062521842249,0.0245534400112933,0.822468294833835,0.634760705289673,0.515657620041754,0.542056074766355,0.362224764957181,0.683017077628946,"S"
0.680082975538937,0.549382790334657,0.662451067161529,0.298838434412266,0.936392769462785,0.601698421409118,0.802331083434523,0.684157207781713,0.707428215794975,0.822714702488727,0.188916876574307,0.286012526096033,0.454205607476635,0.335535640304022,0.606471957850446,"C"
0.288768216512631,0.738892813979795,0.36330962581496,0.297244083472602,0.692715995105204,0.220806473562448,0.355852304014502,0.29575587121453,0.94497620025076,0.825490270822391,0.443828715365239,0.703549060542798,0.757009345794392,0.753617425807286,0.226254853976528,"S"
0.61988521669036,0.247786669151435,0.404371443144668,0.512298872947734,0.627513771551535,0.679792825338788,0.586425932519332,0.619891951909328,0.76986956754167,0.822575558414449,0.221662468513854,0.473903966597077,0.570093457943925,0.378407495281687,0.682410610392585,"K"
0.663440879653873,0.51419208341878,0.0844323706854862,0.336338879495615,0.834171847685319,0.603417787290176,0.764044064645659,0.666235199607043,0.588468469205839,0.822781747634856,0.0957178841309824,0.615866388308977,0.551401869158878,0.346875069076047,0.604127493903173,"C"
0.485168729187392,0.80031760329833,0.538173320304517,0.913117033204872,0.716919648264474,0.34657730293271,0.650377317278603,0.48184458680917,0.694341081717351,0.824947003641387,0.506297229219144,0.325678496868476,0.271028037383178,0.496580653973931,0.359677238950859,"X"
0.53104314982558,0.532138836420513,0.457469229554901,0.124119435710167,0.841449381585776,0.48561325109861,0.60106262555616,0.527938265735008,0.813412545222139,0.822530098162134,0.617128463476071,0.528183716075157,0.442990654205607,0.452351829040196,0.488288181508399,"S"
0.512196420975234,0.810010979224452,0.439581701373179,0.248855446682462,0.878181696515792,0.362747044155661,0.69213436987427,0.508885274183481,0.425125927142399,0.822918577262005,0.181360201511335,0.275574112734864,0.413084112149533,0.469967198312978,0.3695020081799,"C"
0.601366470070826,0.522050906874429,0.179022626574096,0.723858640529792,0.527442407668701,0.548210332940955,0.687603654989764,0.600437116158108,0.479314522910287,0.818915533998733,0.630226700251889,0.553088831364498,0.585781010079468,0.392690406750856,0.550367633112232,"X"
0.504462705208117,0.441360654784758,0.401204889844153,0.334499386083086,0.566049335838819,0.498324862643734,0.529177957705922,0.501113668887756,0.26220581098946,0.822513446460586,0.0957178841309824,0.239891627747166,0.361911569448679,0.477415120976512,0.490506467708509,"C"
0.527521236362928,0.578885363473441,0.401711314410227,0.549084476955796,0.16019754349875,0.464401514849765,0.616198163134738,0.524365575554923,0.584974389539032,0.847743881155052,0.251889168765743,0.288904745512364,0.34894787556254,0.455587389644219,0.502228787444874,"C"
0.522364791477082,0.52216096234262,0.677190554326843,0.298388357116733,0.213127444475083,0.482292903173776,0.585638963981006,0.519144914732766,0.904001204660417,0.824701503366479,0.71536523929471,0.578288100208768,0.577570093457944,0.460370723301801,0.505745483365784,"S"
0.606651778877317,0.127578912377448,0.272238851289922,0.500819569219775,0.0886329894219735,0.717838652473276,0.516476039594079,0.605974311945081,0.200631212693666,0.824146978419842,0.632241813602015,0.607515657620042,0.497196261682243,0.388557759376581,0.711276822743384,"S"
0.567796400900123,0.1731662643853,0.135839839598398,0.261332038927847,0.939376370569199,0.661611106562449,0.49196862556798,0.565554133066233,0.743144618250976,0.822349872311968,0.534005037783375,0.53027139874739,0.504672897196262,0.420043636688531,0.662539650339483,"S"
0.509241702142979,0.622116917688402,0.282348557699045,0.761702319948407,0.269977915240392,0.432885836360416,0.610122192243071,0.505912857528306,0.173545441908622,0.833615172274585,0.128463476070529,0.303329314708327,0.406965393854436,0.472797302362695,0.43436551072112,"C"
0.542213828957805,0.147888496915401,0.249348012027915,0.742837736207328,0.00444484928713447,0.647180598702254,0.451502179260266,0.539307027801706,0.351047845501186,0.840952649859372,0.136020151133501,0.310734313295423,0.409698162496077,0.442255168448427,0.635728914192457,"C"
0.639172383869768,0.440124270657506,0.351407165951972,0.81896291659946,0.300955611211185,0.614979136854217,0.69845992837432,0.640312592613651,0.14268428929439,0.806720514964129,0.360201511335013,0.329904331699921,0.443965386591857,0.364100430220484,0.620200910791681,"X"
0.695833411018977,0.494198895528741,0.465468226216751,0.926650190291929,0.920522814033727,0.63951352682223,0.796085177105477,0.701227279063315,0.0887873209020939,0.823785192682194,0.100755667506297,0.221294363256785,0.416822429906542,0.325139978216774,0.631308622791869,"C"
0.523963914967845,0.685687695076907,0.700687178847544,0.536266553717736,0.546169881062713,0.419857065822862,0.656386783589376,0.520762664316238,0.749150146915605,0.823742182168796,0.251889168765743,0.377870563674322,0.250467289719626,0.45888140093392,0.419602714303135,"X"
0.602382848544613,0.345151368667744,0.0160891366527298,0.0158865378910805,0.196332566663092,0.622886938279237,0.60939807847503,0.601500983217303,0.236429066717769,0.82085704605698,0.0982367758186398,0.194154488517745,0.31588785046729,0.3918921383508,0.624112420953712,"C"
0.305361298613447,0.319330319316404,0.223609412117834,0.200935285534361,0.986074152472715,0.364965788786949,0.236912728246505,0.310745134865597,0.665445836292687,0.881885125184094,0.720403022670025,0.59411603912839,0.603992449001963,0.726392858039644,0.367036250785355,"S"
0.363589640199087,0.442537895873767,0.121681871538629,0.820448517349794,0.354982130736612,0.376496381723252,0.351975155407127,0.364437930769009,0.542605429107114,0.824866633645165,0.122418136020151,0.200417536534447,0.414953271028037,0.640092012464103,0.378863582969358,"C"
0.686703920147715,0.450495661136121,0.11060745710155,0.361634356539213,0.00294861290651854,0.651338834500081,0.763361137887156,0.691320090341502,0.999407624195529,0.852580015962099,0.297229219143577,0.308047963085722,0.398312144157724,0.331126670474787,0.652083178324649,"C"
0.399226128169275,0.303767426956515,0.217782398888411,0.794510187492968,0.493413563994868,0.455270589740404,0.345151348760816,0.398121050641754,0.67591810716074,0.824601118992344,0.503778337531486,0.561586638830898,0.542056074766355,0.593453740740586,0.45796888994028,"S"
0.500320566610723,0.188630513817549,0.386146907163148,0.311034737970154,0.362524464787511,0.591222399751755,0.420053709079798,0.496962475971863,0.392461257554022,0.819517702871805,0.123425692695214,0.319415448851775,0.48411214953271,0.481458440070803,0.585294447576728,"X"
